count,language,file
14449,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-puppet.js
18442,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-python.js
11030,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-r.js
124899,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-razor.js
9241,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-rdoc.js
22436,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-red.js
15435,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-redshift.js
121826,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-rhtml.js
8074,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-rst.js
21447,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-ruby.js
13203,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-rust.js
27010,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-sass.js
14455,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-scad.js
42568,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-scala.js
8652,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-scheme.js
41562,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-scss.js
17060,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-sh.js
41440,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-sjs.js
197863,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-slim.js
117705,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-smarty.js
7848,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-snippets.js
130888,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-soy_template.js
5520,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-space.js
14165,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-sparql.js
3790,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-sql.js
25394,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-sqlserver.js
24129,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-stylus.js
64505,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-svg.js
14699,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-swift.js
13641,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-tcl.js
14647,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-terraform.js
5689,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-tex.js
205,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-text.js
4622,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-textile.js
4810,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-toml.js
37941,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-tsx.js
10874,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-turtle.js
117887,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-twig.js
37448,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-typescript.js
37385,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-vala.js
8941,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-vbscript.js
121440,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-velocity.js
5039,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-verilog.js
4114,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-vhdl.js
116150,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-visualforce.js
38885,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-wollok.js
26317,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-xml.js
393554,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-xquery.js
11510,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-yaml.js
19689,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/mode-zeek.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/abap.js
1303,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/abc.js
3562,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/actionscript.js
396,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/ada.js
420,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/apache_conf.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/apex.js
420,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/applescript.js
396,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/aql.js
411,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/asciidoc.js
395,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/asl.js
423,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/assembly_x86.js
417,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/autohotkey.js
414,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/batchfile.js
393,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/bro.js
411,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/c9search.js
3173,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/c_cpp.js
402,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/cirru.js
2478,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/clojure.js
402,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/cobol.js
2672,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/coffee.js
417,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/coldfusion.js
408,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/crystal.js
405,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/csharp.js
601,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/csound_document.js
1426,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/csound_orchestra.js
423,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/csound_score.js
393,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/csp.js
21830,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/css.js
402,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/curly.js
390,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/d.js
1732,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/dart.js
843,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/diff.js
4465,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/django.js
417,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/dockerfile.js
396,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/dot.js
680,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/drools.js
5077,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/edifact.js
405,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/eiffel.js
396,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/ejs.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/elixir.js
396,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/elm.js
4143,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/erlang.js
402,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/forth.js
408,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/fortran.js
405,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/fsharp.js
393,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/fsl.js
396,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/ftl.js
402,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/gcode.js
408,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/gherkin.js
414,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/gitignore.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/glsl.js
948,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/gobstones.js
405,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/golang.js
1003,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/graphqlschema.js
405,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/groovy.js
756,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/haml.js
417,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/handlebars.js
2379,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/haskell.js
426,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/haskell_cabal.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/haxe.js
397,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/hjson.js
21797,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/html.js
420,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/html_elixir.js
414,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/html_ruby.js
396,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/ini.js
2341,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/io.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/jack.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/jade.js
5079,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/java.js
4485,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/javascript.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/json.js
2095,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/jsoniq.js
3312,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/jsp.js
395,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/jssm.js
396,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/jsx.js
402,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/julia.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/kotlin.js
402,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/latex.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/less.js
22225,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/liquid.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/lisp.js
417,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/livescript.js
405,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/logiql.js
408,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/logtalk.js
38133,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/lsl.js
817,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/lua.js
408,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/luapage.js
405,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/lucene.js
478,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/makefile.js
2418,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/markdown.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/mask.js
405,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/matlab.js
556,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/maze.js
396,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/mel.js
402,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/mixal.js
411,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/mushcode.js
402,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/mysql.js
402,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/nginx.js
396,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/nim.js
396,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/nix.js
395,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/nsis.js
417,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/objectivec.js
402,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/ocaml.js
405,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/pascal.js
6454,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/perl.js
402,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/perl6.js
402,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/pgsql.js
7965,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/php.js
424,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/php_laravel_blade.js
396,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/pig.js
417,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/plain_text.js
417,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/powershell.js
402,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/praat.js
405,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/prolog.js
417,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/properties.js
404,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/protobuf.js
405,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/puppet.js
4252,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/python.js
3118,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/r.js
439,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/razor.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/rdoc.js
390,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/red.js
411,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/redshift.js
402,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/rhtml.js
753,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/rst.js
23471,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/ruby.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/rust.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/sass.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/scad.js
402,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/scala.js
405,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/scheme.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/scss.js
2476,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/sh.js
396,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/sjs.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/slim.js
405,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/smarty.js
587,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/snippets.js
423,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/soy_template.js
402,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/space.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/sparql.js
1240,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/sql.js
2529,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/sqlserver.js
405,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/stylus.js
396,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/svg.js
402,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/swift.js
2120,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/tcl.js
414,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/terraform.js
4262,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/tex.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/text.js
873,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/textile.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/toml.js
396,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/tsx.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/turtle.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/twig.js
417,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/typescript.js
5992,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/vala.js
411,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/vbscript.js
996,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/velocity.js
408,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/verilog.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/vhdl.js
420,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/visualforce.js
1694,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/wollok.js
396,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/xml.js
2095,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/xquery.js
399,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/yaml.js
395,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/snippets/zeek.js
28086,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-ambiance.js
3425,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-chaos.js
3254,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-chrome.js
2557,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-clouds.js
2916,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-clouds_midnight.js
2862,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-cobalt.js
3341,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-crimson_editor.js
2738,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-dawn.js
3141,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-dracula.js
3712,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-dreamweaver.js
2612,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-eclipse.js
2668,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-github.js
2885,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-gob.js
2115,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-gruvbox.js
2729,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-idle_fingers.js
7004,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-iplastic.js
3657,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-katzenmilch.js
2789,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-kr_theme.js
2460,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-kuroir.js
2712,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-merbivore.js
2931,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-merbivore_soft.js
3297,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-mono_industrial.js
2869,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-monokai.js
3140,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-pastel_on_dark.js
2779,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-solarized_dark.js
2835,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-solarized_light.js
3457,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-sqlserver.js
3426,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-terminal.js
3181,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-textmate.js
3058,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-tomorrow.js
3327,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-tomorrow_night.js
3539,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-tomorrow_night_blue.js
4036,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-tomorrow_night_bright.js
3737,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-tomorrow_night_eighties.js
3002,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-twilight.js
2680,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-vibrant_ink.js
2377,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/theme-xcode.js
595293,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/worker-coffee.js
342227,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/worker-css.js
531683,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/worker-html.js
624392,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/worker-javascript.js
81478,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/worker-json.js
129781,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/worker-lua.js
165219,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/worker-php.js
138696,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/worker-xml.js
4351078,JavaScript,JFXCodeEditor/src/main/resources/js/ace/src-noconflict/worker-xquery.js
621,XML,JFXCodeEditor/src/main/resources/logback.xml
1849,JavaScript,JFXCodeEditor/src/main/resources/old-code-editor.js
1331,HTML,JFXCodeEditor/src/main/resources/org/tjc/jfx/jfxcodeeditor/Ace.html
2616,CSS,JFXCodeEditor/src/main/resources/styles/styles.css
2829,Java,JFXCodeEditor/src/test/java/org/tjc/jfx/jfxcodeeditor/BookMarkTest.java
1478,XML,JFXComponents/.classpath
542,XML,JFXComponents/.project
185,INI,JFXComponents/.settings/org.eclipse.core.resources.prefs
417,INI,JFXComponents/.settings/org.eclipse.jdt.core.prefs
86,INI,JFXComponents/.settings/org.eclipse.m2e.core.prefs
1069,XML,JFXComponents/nb-configuration.xml
602,XML,JFXComponents/nbactions.xml
7350,Maven,JFXComponents/pom.xml
1952,Java,JFXComponents/src/main/java/module-info.java
2446,Java,JFXComponents/src/main/java/org/tjc/jfx/jfxcomponents/application/JFXExamplesApplication.java
2491,Java,JFXComponents/src/main/java/org/tjc/jfx/jfxcomponents/application/JFXFxmlExamplesApplication.java
2709,Java,JFXComponents/src/main/java/org/tjc/jfx/jfxcomponents/border/BorderToggler.java
6972,Java,JFXComponents/src/main/java/org/tjc/jfx/jfxcomponents/border/Borders.java
1687,Java,JFXComponents/src/main/java/org/tjc/jfx/jfxcomponents/canvaspane/CanvasPane.java
5563,Java,JFXComponents/src/main/java/org/tjc/jfx/jfxcomponents/statusbar/StatusBar.java
2088,Java,JFXComponents/src/main/java/org/tjc/jfx/jfxcomponents/themes/Themes.java
2072,Java,JFXComponents/src/main/java/org/tjc/jfx/jfxcomponents/toolbar/ToolBarSpacer.java
2134,Java,JFXComponents/src/main/java/org/tjc/jfx/jfxcomponents/utils/FileSelector.java
1824,Java,JFXComponents/src/main/java/org/tjc/jfx/jfxcomponents/utils/Menus.java
1387,Java,JFXComponents/src/main/java/org/tjc/jfx/jfxcomponents/utils/SimpleUtils.java
476,XML,JFXComponents/src/main/resources/logback.xml
1235,XML,JFXControllerExamples/.classpath
550,XML,JFXControllerExamples/.project
150,INI,JFXControllerExamples/.settings/org.eclipse.core.resources.prefs
417,INI,JFXControllerExamples/.settings/org.eclipse.jdt.core.prefs
86,INI,JFXControllerExamples/.settings/org.eclipse.m2e.core.prefs
607,XML,JFXControllerExamples/nbactions.xml
1283,Maven,JFXControllerExamples/pom.xml
542,Java,JFXControllerExamples/src/main/java/module-info.java
1419,Java,JFXControllerExamples/src/main/java/org/tjc/jfx/jfxcontrollerexamples/JFXControllerExamplesApp.java
451,Java,JFXControllerExamples/src/main/java/org/tjc/jfx/jfxcontrollerexamples/JFXControllerExamplesController.java
540,XML,JFXControllerExamples/src/main/resources/logback.xml
4538,FXML,JFXControllerExamples/src/main/resources/org/tjc/jfx/jfxcontrollerexamples/JFXControllerExamples.fxml
54,CSS,JFXControllerExamples/src/main/resources/styles/styles.css
1679,XML,JFXCore/.classpath
650,XML,JFXCore/.project
185,INI,JFXCore/.settings/org.eclipse.core.resources.prefs
417,INI,JFXCore/.settings/org.eclipse.jdt.core.prefs
86,INI,JFXCore/.settings/org.eclipse.m2e.core.prefs
1069,XML,JFXCore/nb-configuration.xml
678,Maven,JFXCore/pom.xml
